,rows,cols,min_nnz_row,row_var,col_var,diag_var,nnz,frob_norm,symm_frob_norm,antisymm_frob_norm,one_norm,inf_norm,symm_inf_norm,antisymm_inf_norm,max_nnz_row,trace,abs_trace,min_nnz_row,avg_nnz_row,dummy_rows,dummy_rows_kind,num_value_symm_1,nnz_pattern_symm_1,num_value_symm_2,nnz_pattern_symm_2,row_diag_dom,col_diag_dom,diag_avg,diag_sign,diag_nnz,lower_bw,upper_bw,row_log_val_spread,col_log_val_spread,symm,matrix,matrix_id
1374,3312,3312,1,6078.22021484375,3918.360107421875,16553.19921875,20793,14042.5,11351.7998046875,8266.0595703125,4213.9599609375,11052.599609375,5810.85986328125,5241.759765625,21,140659.0,200083.0,1,6,1674,0,0,0,0.6857110261917114,0.3714219927787781,0,0,60.411399841308594,3,3312,1106,1106,6.682610034942627,7.8779802322387695,0,sherman5.mtx,6106529675343907938
1375,180,180,4,2.0290199316590073e+36,1.542080000350863e+36,2.0391300790211275e+36,2659,2.321770094849006e+19,2.2049199364117627e+19,7.272670183901102e+18,2.1687400664951423e+19,3.0998799602725945e+19,2.6343100133838684e+19,5.356250003989856e+18,60,-3.5258800229939413e+19,3.5258800229939413e+19,4,14,0,0,0,0,0.8794230222702026,0.7588459849357605,0,0,1.9588199939781427e+17,3,180,42,65,9.430839538574219,10.07699966430664,0,mcca.mtx,-2060747695004105822
1376,15439,15439,1,31526400032768.0,31526400032768.0,4565259788484608.0,15439,8576350208.0,8576350208.0,0.0,697710016.0,697710016.0,697710016.0,0.0,1,217741000704.0,217741000704.0,1,1,15439,1,1,1,1.0,1.0,2,2,14103300.0,2,15439,0,0,0.9387800097465515,0.9387800097465515,1,bcsstm25.mtx,8659855797949837500
1377,3564,3564,1,15526.0,15526.0,131644000.0,12940,397885.0,376168.0,129655.0,9981.66015625,9981.66015625,9981.66015625,3327.219970703125,4,-20229900.0,20229900.0,1,3,3,1,0,0,0.8333330154418945,0.6666669845581055,2,2,5676.18994140625,-2,3564,198,0,3.906680107116699,3.906680107116699,0,saylr4.mtx,1209086642101459177
1378,822,822,1,96.32939910888672,131.33799743652344,0.0016324400203302503,4534,1082.949951171875,765.77099609375,765.7529907226562,543.1309814453125,504.593994140625,319.3529968261719,319.3529968261719,304,1.722000002861023,1.722000002861023,1,5,0,0,0,0,0.5002909898757935,0.0005810550064779818,0,0,0.0020948899909853935,1,4,795,820,5.0,5.234179973602295,0,bp_800.mtx,-3340537356793988544
1379,991,991,1,0.2421800047159195,0.2421800047159195,114.74700164794922,6027,193.62600708007812,193.21200561523438,12.649100303649902,30.0,30.0,30.0,4.0,16,-5181.0,5181.0,1,6,145,1,0,0,0.9843400120735168,0.9686800241470337,1,0,5.228050231933594,-2,991,197,197,1.1760900020599365,1.1760900020599365,0,jpwh_991.mtx,-8020085439360845991
1380,131,131,1,7.283900320789299e+17,3.000389935950725e+17,0.21041299402713776,536,15153300480.0,10714999808.0,10714999808.0,6322409984.0,18188599296.0,9094299648.0,9094299648.0,11,58.85309982299805,59.14690017700195,1,4,43,0,0,0,0.5,2.6941899822219284e-09,0,0,0.4515030086040497,3,112,32,25,8.914830207824707,17.8523006439209,0,lnsp_131.mtx,9180061599343323084
1381,138,138,1,156857008128.0,155022999552.0,1727560024064.0,417,19859600.0,19472700.0,3901120.0,5656070.0,6766320.0,5697170.0,1326970.0,7,131635000.0,131635000.0,1,3,9,1,0,0,0.856997013092041,0.713994026184082,0,0,953875.0,2,138,111,0,21.091899871826172,21.874399185180664,0,bcsstk22.mtx,2274081053465576359
1382,216,216,2,0.008740399964153767,0.00449820002540946,0.13053199648857117,812,14.286800384521484,10.92020034790039,9.211990356445312,1.0000300407409668,1.9709299802780151,1.4854799509048462,1.0000300407409668,4,36.583499908447266,36.583499908447266,2,3,0,0,0,0,0.5846819877624512,0.16936400532722473,0,0,0.16936799883842468,1,152,14,36,2.0128300189971924,2.0128300189971924,0,gre_216b.mtx,-46912139665633291
1383,760,760,1,63033699205120.0,126333996761088.0,133994003824640.0,5739,453809984.0,393032000.0,226868992.0,438228000.0,219163008.0,328694016.0,109534000.0,21,942718016.0,942718016.0,1,7,0,0,0,0,0.7568849921226501,0.5137689709663391,0,0,1240420.0,2,760,740,740,27.767900466918945,27.76689910888672,0,fs_760_1.mtx,2098759721052636860
1384,3948,3948,1,6254899922731008.0,5926250098982912.0,5.938979759277998e+17,60882,54450499584.0,53125799936.0,11937800192.0,7662550016.0,7920039936.0,6219579904.0,1946540032.0,39,1150259953664.0,1150259953664.0,1,15,29,1,0,0,0.8481510281562805,0.6963030099868774,0,0,291352000.0,2,3948,437,0,30.372800827026367,31.08690071105957,0,bcsstk15.mtx,909234733787600492
1385,1505,1505,1,66359200.0,67556400.0,348956.0,5414,1559910.0,1103140.0,1102900.0,386775.0,318714.0,210538.0,210538.0,12,-22893.400390625,22896.900390625,1,3,0,0,0,0,0.5012040138244629,0.0024085799232125282,0,0,15.213899612426758,3,5,1371,964,7.219470024108887,6.976349830627441,0,west1505.mtx,-9961657209689174
1386,15439,15439,1,2.690370001116188e+25,2.690370001116188e+25,4.3781498695193435e+26,133840,2889680034988032.0,2749930120675328.0,887796986281984.0,864138024714240.0,864127018860544.0,864127018860544.0,287106014380032.0,28,1.495310043971584e+16,1.495310043971584e+16,1,8,19,1,0,0,0.8505110144615173,0.7010220289230347,0,0,968527970304.0,2,15439,292,0,32.209800720214844,30.58690071105957,0,bcsstk25.mtx,4441517609225945827
1387,183,183,2,3867139966500864.0,7250090016112640.0,3888080079552512.0,1069,1151939968.0,1010569984.0,552916992.0,1772550016.0,845851008.0,1309200000.0,463351008.0,72,856316032.0,856316032.0,2,5,0,0,0,0,0.7387250065803528,0.47745001316070557,0,0,4679320.0,2,183,181,151,16.32990074157715,10.446000099182129,0,fs_183_3.mtx,3218480893273570707
1388,532,532,2,27992900.0,27992300.0,840568000.0,3474,663310.0,661847.0,44024.5,199276.0,199899.0,199586.0,5996.0,9,-5687830.0,5687830.0,2,6,0,0,0,0,0.9610599875450134,0.9221199750900269,0,0,10691.400390625,-2,532,77,77,11.301600456237793,10.96049976348877,0,pores_3.mtx,3538889382114325215
1389,822,822,1,96.33300018310547,131.33799743652344,0.001525619998574257,4841,1131.3699951171875,800.0059814453125,799.9869995117188,543.1309814453125,507.29400634765625,325.25799560546875,325.25799560546875,304,1.6369999647140503,1.6369999647140503,1,5,0,0,0,0,0.5003209710121155,0.0006413349765352905,0,0,0.001991479890421033,1,6,804,820,4.318580150604248,5.234179973602295,0,bp_1600.mtx,-3480729566792979668
1390,1224,1224,1,1966109952.0,1959090048.0,137323003904.0,28675,18970300.0,18051000.0,5833570.0,2831410.0,2919530.0,2832640.0,1476580.0,33,389153984.0,389153984.0,1,23,1,1,0,0,0.7544320225715637,0.5088649988174438,0,0,317937.0,2,1224,56,0,8.272769927978516,8.173709869384766,0,bcsstk27.mtx,5512627124985516170
1391,957,957,1,8.075440116014776e+18,8.075230109293871e+18,1.3739300268205199e+21,2547,1569989984256.0,1489599987712.0,495948005376.0,118579003392.0,118579003392.0,118579003392.0,39936000000.0,3,25095600865280.0,25095600865280.0,1,2,3,1,0,0,0.8302680253982544,0.660535991191864,0,0,26223099904.0,2,957,4,0,2.1072099208831787,2.1072099208831787,0,nos2.mtx,5520649316325163563
1392,420,420,1,136957.0,136957.0,6485220.0,420,67441.0,67441.0,0.0,7602.41015625,7602.41015625,7602.41015625,0.0,1,875379.0,875379.0,1,1,420,1,1,1,1.0,1.0,2,2,2084.239990234375,2,420,0,0,2.65775990486145,2.65775990486145,1,bcsstm06.mtx,-8097838697951450953
1393,363,363,1,0.41155099868774414,0.3863160014152527,0.01966479979455471,3279,48.33980178833008,34.2224006652832,34.14030075073242,25.903200149536133,33.47869873046875,18.31220054626465,18.31220054626465,33,4.369420051574707,4.369420051574707,1,9,0,0,0,0,0.5027660131454468,0.005531069822609425,0,0,0.012036999687552452,1,4,334,359,5.431690216064453,5.0,0,str_600.mtx,-3510455848511206576
1394,841,841,2,87.04570007324219,76.32659912109375,125227.0,3988,6345.7900390625,6336.4501953125,344.0690002441406,474.4599914550781,554.5759887695312,514.5180053710938,100.78099822998047,7,-141036.0,147944.0,2,4,0,0,0,0,0.9900559782981873,0.9801130294799805,0,0,175.91400146484375,3,841,30,30,11.506400108337402,11.150300025939941,0,young3c.mtx,-3645289258564817762
1395,496,496,0,904045.0,664586.0,753464.0,41063,42411.5,33629.1015625,25842.099609375,31356.0,57837.30078125,40088.0,26358.900390625,489,98476.203125,98476.203125,0,82,11,1,0,0,0.6016340255737305,0.20326800644397736,0,0,198.54100036621094,1,400,490,482,5.049839973449707,5.257880210876465,0,mbeause.mtx,-1453177513737384545
1396,512,512,2,0.0013308899942785501,0.0012130900286138058,0.031189000234007835,1976,11.72599983215332,9.219539642333984,7.245689868927002,1.0,1.25,1.125,1.0,4,92.0,92.0,2,3,0,0,0,0,0.5898439884185791,0.1796880066394806,0,0,0.1796880066394806,1,296,24,64,0.6020600199699402,0.6020600199699402,0,gre_512.mtx,-8193789900190733644
1397,425,425,1,0.23889799416065216,0.2341890037059784,0.0605149008333683,1255,139.52000427246094,98.83429718017578,98.47679901123047,10.0,12.0,11.0,11.0,10,-13.5,24.5,1,2,2,1,0,0,0.5106750130653381,0.02135010063648224,0,0,0.05764710158109665,3,28,406,45,2.0,2.0,0,impcol_d.mtx,4698992850467942701
1398,138,138,1,6.771949756512186e-07,6.771949756512186e-07,6.781259799026884e-06,138,0.03671159967780113,0.03671159967780113,0.0,0.009737670421600342,0.009737670421600342,0.009737670421600342,0.0,1,0.23842400312423706,0.23842400312423706,1,1,138,1,1,1,1.0,1.0,2,2,0.0017277100123465061,2,138,0,0,4.985270023345947,4.985270023345947,1,bcsstm22.mtx,2572623594399174733
1399,112,112,1,2.673729924165219e+20,2.5735200825659936e+20,9.681150272603035e+20,376,343872012288.0,342365995008.0,32155199488.0,202161995776.0,210318000128.0,191566004224.0,20308000768.0,4,931754999808.0,931754999808.0,1,3,2,1,0,0,0.925432026386261,0.850862979888916,0,0,8319240192.0,2,112,7,0,15.294899940490723,13.958600044250488,0,bcsstk03.mtx,-7119080094018386579
1400,1919,1919,1,0.0017439000075682998,0.0017453300533816218,0.06291309744119644,17159,19.858400344848633,18.59320068359375,6.974689960479736,3.079710006713867,3.0282199382781982,2.6518399715423584,1.3448899984359741,15,581.7059936523438,581.7059936523438,1,8,14,1,0,0,0.7482939958572388,0.49658799171447754,0,0,0.30313000082969666,2,1919,1297,0,22.05620002746582,22.05620002746582,0,plat1919.mtx,-1535017559944761363
1401,1086,1086,1,226840.0,225236.0,19809800.0,11589,271381.0,258314.0,83198.203125,27462.900390625,27496.30078125,27479.599609375,13071.5,15,6448530.0,6448530.0,1,10,2,1,0,0,0.7510219812393188,0.5020430088043213,0,0,5937.8701171875,2,1086,37,0,16.834699630737305,17.1028995513916,0,bcsstm10.mtx,-2172015506718456003
1402,1473,1473,1,224394995564544.0,221475005005824.0,1.2222200245387264e+16,17857,4602039808.0,4569999872.0,542096000.0,675220992.0,741315008.0,645326016.0,108651000.0,27,61738901504.0,61738901504.0,1,12,15,1,0,0,0.8420689702033997,0.6841390132904053,0,0,41913700.0,2,1473,650,0,16.867599487304688,16.707000732421875,0,bcsstk12.mtx,-3373972485454351079
1403,1107,1107,2,0.0009362860000692308,0.0007490969728678465,0.03170099854469299,5664,17.907499313354492,14.131799697875977,10.998700141906738,1.0000200271606445,1.6363099813461304,1.318160057067871,0.9999200105667114,7,219.80299377441406,219.80299377441406,2,5,0,0,0,0,0.5992869734764099,0.1985740065574646,0,0,0.1985580027103424,2,1107,170,613,6.7476301193237305,6.7476301193237305,0,gre_1107.mtx,-8196068117978897636
1404,1104,1104,1,1.418280005455017,1.418280005455017,99.6239013671875,3786,503.74700927734375,503.6499938964844,9.88698959350586,71.61289978027344,71.61319732666016,71.61309814453125,14.140800476074219,7,10310.2001953125,10310.2001953125,1,3,558,0,0,0,0.9990590214729309,0.9981189966201782,2,0,9.338910102844238,2,1104,368,368,1.316349983215332,1.503440022468567,0,sherman4.mtx,-5414958287508862025
1405,1919,1919,0,0.00046834899694658816,0.0008984410087577999,0.0,4831,17.054399490356445,12.059300422668457,12.059300422668457,2.624380111694336,1.4034700393676758,1.312190055847168,1.312190055847168,6,0.0,0.0,0,2,0,1,0,0,0.5,8.881779961836516e-16,0,0,0.0,0,0,1296,0,3.377660036087036,3.377660036087036,0,plsk1919.mtx,9112305617905141026
1406,362,362,1,0.0006583299837075174,0.0006369639886543155,0.008252330124378204,3074,4.484990119934082,4.20143985748291,1.5693999528884888,0.8363869786262512,0.8667740225791931,0.7143570184707642,0.3630160093307495,15,66.46080017089844,66.46080017089844,1,8,7,1,0,0,0.750540018081665,0.5010799765586853,0,0,0.1835930049419403,2,362,249,0,20.45199966430664,20.45199966430664,0,plat362.mtx,-9094183798255740656
1407,9506,9506,1,3.5642399325297447e-06,3.539420049492037e-06,0.09992749989032745,202161,15.463000297546387,15.444100379943848,0.7631499767303467,0.23310700058937073,0.2096240073442459,0.20520199835300446,0.03866570070385933,32,-1502.0,1502.0,1,21,1,1,0,0,0.9459720253944397,0.8919429779052734,2,2,0.1580049991607666,-2,9506,43,0,6.9814300537109375,6.9814300537109375,0,nemeth08.mtx,2563417641002066299
1408,9506,9506,1,0.00010518400085857138,0.00010519199713598937,0.29288798570632935,758028,73.99479675292969,58.839599609375,44.86800003051758,3.1004700660705566,2.402329921722412,1.8274400234222412,1.667449951171875,97,-1502.0,2364.3701171875,1,79,1,1,0,0,0.5884720087051392,0.17694500088691711,0,0,0.24872399866580963,3,9506,116,0,6.9999799728393555,6.9999799728393555,0,nemeth24.mtx,-2186431913239713234
1409,9506,9506,1,2.839620037775603e-06,2.838140062522143e-06,0.09986680001020432,202157,15.40880012512207,15.407699584960938,0.18740099668502808,0.17648600041866302,0.17073599994182587,0.16963699460029602,0.009525099769234657,32,-1502.0,1502.0,1,21,1,1,0,0,0.985539972782135,0.971081018447876,2,2,0.1580049991607666,-2,9506,43,0,6.9814300537109375,6.9814300537109375,0,nemeth04.mtx,8966955833027299118
1410,9506,9506,1,3.268000000389293e-06,3.2556499718339182e-06,0.09989500045776367,202159,15.433899879455566,15.424599647521973,0.537322998046875,0.21092799305915833,0.1944119930267334,0.19128400087356567,0.027258599177002907,32,-1502.0,1502.0,1,21,1,1,0,0,0.9606879949569702,0.9213759899139404,2,2,0.1580049991607666,-2,9506,43,0,6.9814300537109375,6.9814300537109375,0,nemeth07.mtx,7155853745717845998
1411,9506,9506,1,4.696869837061968e-06,4.596940016199369e-06,0.10012300312519073,205477,15.637499809265137,15.561699867248535,1.5380100011825562,0.3089120090007782,0.2613869905471802,0.2526240050792694,0.07756739854812622,33,-1502.0,1502.0,1,21,1,1,0,0,0.9019929766654968,0.8039870262145996,2,2,0.1580049991607666,-2,9506,43,0,6.989980220794678,6.989980220794678,0,nemeth10.mtx,-3933777184448561022
1412,9506,9506,1,2.7751400466513587e-06,2.77441995422123e-06,0.0998649001121521,202157,15.407099723815918,15.406499862670898,0.13189400732517242,0.17101499438285828,0.16696900129318237,0.16619500517845154,0.006705849897116423,32,-1502.0,1502.0,1,21,1,1,0,0,0.9897339940071106,0.9794679880142212,2,2,0.1580049991607666,-2,9506,43,0,6.9814300537109375,6.9814300537109375,0,nemeth03.mtx,-5769154677196616610
1413,9506,9506,1,4.011049895780161e-06,3.961160018661758e-06,0.0999927967786789,202506,15.521200180053711,15.48330020904541,1.0836100578308105,0.2645150125026703,0.23111499845981598,0.2248779982328415,0.05480030179023743,33,-1502.0,1502.0,1,21,1,1,0,0,0.9266510009765625,0.8533009886741638,2,2,0.1580049991607666,-2,9506,43,0,6.993380069732666,6.993380069732666,0,nemeth09.mtx,1285573023640930316
1414,9506,9506,1,0.00010274999658577144,0.0001032939981087111,0.2713870108127594,684169,71.8207015991211,56.90380096435547,43.819801330566406,3.0545198917388916,2.3536500930786133,1.7808799743652344,1.5999000072479248,82,-1502.0,2273.179931640625,1,71,1,1,0,0,0.5884130001068115,0.17682600021362305,0,0,0.23913100361824036,3,9506,98,0,7.0,7.0,0,nemeth22.mtx,-2178250879699587148
1415,9506,9506,1,8.260000322479755e-05,7.593000191263855e-05,0.16447199881076813,413904,48.8307991027832,39.50519943237305,28.70170021057129,2.377769947052002,1.4184199571609497,1.3773399591445923,1.0677900314331055,52,-1502.0,1678.199951171875,1,43,1,1,0,0,0.6044449806213379,0.20889000594615936,0,0,0.17654100060462952,3,9506,61,0,6.999380111694336,6.999380111694336,0,nemeth19.mtx,-6276123118939424868
1416,9506,9506,1,9.39700985327363e-05,9.711019811220467e-05,0.23842599987983704,591626,67.1094970703125,53.064701080322266,41.08319854736328,2.9298698902130127,2.1914501190185547,1.6959799528121948,1.4686800241470337,71,-1502.0,2114.35009765625,1,62,1,1,0,0,0.5903679728507996,0.18073700368404388,0,0,0.2224230021238327,3,9506,84,0,6.999889850616455,6.999889850616455,0,nemeth21.mtx,5248422340963225227
1417,9506,9506,1,4.9251801101490855e-05,4.432729838299565e-05,0.12327300012111664,319563,31.618600845336914,27.014699935913086,16.429800033569336,1.6105799674987793,1.0561699867248535,1.004480004310608,0.7135779857635498,42,-1502.0,1502.0,1,33,1,1,0,0,0.6434959769248962,0.28699201345443726,0,0,0.1580049991607666,-2,9506,55,0,6.99931001663208,6.99931001663208,0,nemeth17.mtx,-5382421738803886734
1418,9506,9506,1,2.2162499590194784e-05,2.0121999114053324e-05,0.10737399756908417,274654,21.398799896240234,19.578500747680664,8.636679649353027,0.9744340181350708,0.6937969923019409,0.6555269956588745,0.4114699959754944,39,-1502.0,1502.0,1,28,1,1,0,0,0.7132970094680786,0.426595002412796,0,0,0.1580049991607666,-2,9506,55,0,6.999549865722656,6.999549865722656,0,nemeth15.mtx,-6282209648279312166
1419,9506,9506,1,3.068590103794122e-06,3.062499899897375e-06,0.09987880289554596,202157,15.419500350952148,15.414899826049805,0.37825900316238403,0.19528299570083618,0.18366500735282898,0.18145599961280823,0.019206099212169647,32,-1502.0,1502.0,1,21,1,1,0,0,0.9716590046882629,0.9433169960975647,2,2,0.1580049991607666,-2,9506,43,0,6.9814300537109375,6.9814300537109375,0,nemeth06.mtx,-2181752893067835053
1420,9506,9506,1,0.00010519199713598937,0.00010519500210648403,0.29312700033187866,760632,74.01490020751953,58.8583984375,44.876399993896484,3.100640058517456,2.402479887008667,1.8277299404144287,1.6677500009536743,97,-1502.0,2365.360107421875,1,80,1,1,0,0,0.5884860157966614,0.17697200179100037,0,0,0.2488279938697815,3,9506,116,0,6.9999799728393555,6.9999799728393555,0,nemeth25.mtx,-7294254648598859049
1421,9506,9506,1,2.730329924816033e-06,2.7300000056129647e-06,0.09986390173435211,202157,15.406200408935547,15.405900001525879,0.09282509982585907,0.16716299951076508,0.16431599855422974,0.16377000510692596,0.004720460157841444,32,-1502.0,1502.0,1,21,1,1,0,0,0.9927300214767456,0.9854599833488464,2,2,0.1580049991607666,-2,9506,43,0,6.9814300537109375,6.9814300537109375,0,nemeth02.mtx,5934541719315042878
1422,9506,9506,1,9.09825976123102e-05,8.589489880250767e-05,0.20099499821662903,490688,58.90230178833008,46.83489990234375,35.720699310302734,2.707859992980957,1.8439699411392212,1.5661200284957886,1.2762399911880493,59,-1502.0,1918.030029296875,1,51,1,1,0,0,0.5965399742126465,0.19308100640773773,0,0,0.20176999270915985,3,9506,73,0,7.0,7.0,0,nemeth20.mtx,-8069891621278277755
1423,9506,9506,1,3.3489701309008524e-05,3.016539994860068e-05,0.1135450005531311,298259,25.59819984436035,22.612499237060547,11.9975004196167,1.2639800310134888,0.8649640083312988,0.8200899958610535,0.5509889721870422,41,-1502.0,1502.0,1,31,1,1,0,0,0.6757190227508545,0.3514379858970642,0,0,0.1580049991607666,-2,9506,55,0,6.998179912567139,6.998179912567139,0,nemeth16.mtx,-8931003379819908722
1424,9506,9506,1,2.932860070359311e-06,2.929860102085513e-06,0.09987080097198486,202157,15.412400245666504,15.410099983215332,0.2662540078163147,0.18425500392913818,0.17608200013637543,0.1745239943265915,0.013527300208806992,32,-1502.0,1502.0,1,21,1,1,0,0,0.9797059893608093,0.9594119787216187,2,2,0.1580049991607666,-2,9506,43,0,6.9814300537109375,6.9814300537109375,0,nemeth05.mtx,-839635675067465382
1425,9506,9506,1,0.00010519199713598937,0.00010519500210648403,0.29312700033187866,760633,74.01490020751953,58.8583984375,44.876399993896484,3.100640058517456,2.402479887008667,1.8277299404144287,1.6677500009536743,97,-1502.0,2365.360107421875,1,80,1,1,0,0,0.5884860157966614,0.17697200179100037,0,0,0.24882900714874268,3,9506,116,0,6.9999799728393555,6.9999799728393555,0,nemeth26.mtx,2637916112629378574
1426,9506,9506,1,0.1251469999551773,0.11223000288009644,556.7080078125,367280,1549.5799560546875,1419.699951171875,621.0020141601562,72.60310363769531,53.56019973754883,49.908199310302734,31.586200714111328,55,-107722.0,107722.0,1,38,1,1,0,0,0.7103859782218933,0.420771986246109,0,0,11.332099914550781,-2,9506,68,0,8.491009712219238,8.407489776611328,0,nemeth01.mtx,386400887258499463
1427,9506,9506,1,5.770510142610874e-06,5.5713799156364985e-06,0.10038399696350098,208885,15.867899894714355,15.717300415039062,2.18149995803833,0.3714919984340668,0.3038269877433777,0.2915860116481781,0.10957200080156326,33,-1502.0,1502.0,1,21,1,1,0,0,0.8716470003128052,0.7432940006256104,2,0,0.1580049991607666,-2,9506,43,0,6.996059894561768,6.996059894561768,0,nemeth11.mtx,2176144089159981931
1428,9506,9506,1,1.0268299774907064e-05,9.591490197635721e-06,0.10190299898386002,241989,17.17340087890625,16.607900619506836,4.370800018310547,0.5815029740333557,0.4439390003681183,0.4208570122718811,0.21608799695968628,34,-1502.0,1502.0,1,25,1,1,0,0,0.7961120009422302,0.5922240018844604,0,0,0.1580049991607666,-2,9506,43,0,6.9959797859191895,6.9959797859191895,0,nemeth13.mtx,7344908300097131590
1429,9506,9506,1,6.735970237059519e-05,6.104380008764565e-05,0.1376979947090149,352370,39.4651985168457,32.73979949951172,22.036500930786133,1.9934799671173096,1.2497299909591675,1.1858700513839722,0.8868749737739563,47,-1502.0,1518.8800048828125,1,37,1,1,0,0,0.6179720163345337,0.235944002866745,0,0,0.15978099405765533,3,9506,56,0,6.99891996383667,6.99891996383667,0,nemeth18.mtx,-5641156342129620016
1430,9506,9506,1,1.4817300325375982e-05,1.3629100067191757e-05,0.10382500290870667,252825,18.73240089416504,17.69029998779297,6.1609601974487305,0.7493389844894409,0.5527769923210144,0.5224440097808838,0.30028799176216125,37,-1502.0,1502.0,1,26,1,1,0,0,0.7543219923973083,0.5086439847946167,0,0,0.1580049991607666,-2,9506,46,0,6.9998698234558105,6.9998698234558105,0,nemeth14.mtx,3399409893756143550
1431,9506,9506,1,0.00010492600267753005,0.00010492200090084225,0.28869500756263733,758158,73.6249008178711,58.49700164794922,44.70719909667969,3.095180034637451,2.397510051727295,1.8199900388717651,1.6578799486160278,97,-1502.0,2347.02001953125,1,79,1,1,0,0,0.5883219838142395,0.1766429990530014,0,0,0.24689899384975433,3,9506,116,0,6.999969959259033,6.999969959259033,0,nemeth23.mtx,-1607205054653933448
1432,9506,9506,1,7.48507000025711e-06,7.100120001268806e-06,0.10089799761772156,228162,16.317800521850586,16.02239990234375,3.090780019760132,0.459289014339447,0.3628680109977722,0.34592700004577637,0.15428100526332855,34,-1502.0,1502.0,1,24,1,1,0,0,0.8359389901161194,0.6718770265579224,0,0,0.1580049991607666,-2,9506,43,0,6.993559837341309,6.993559837341309,0,nemeth12.mtx,4953176011893634526
1433,74752,74752,1,0.009799780324101448,0.009976550005376339,5.997489929199219,335872,1404.9100341796875,1389.3599853515625,208.48300170898438,52.59629821777344,36.57170104980469,44.58399963378906,17.648799896240234,17,327922.0,327922.0,1,4,4608,1,0,0,0.8576809763908386,0.7153609991073608,2,2,4.3867998123168945,2,74752,74724,0,5.43025016784668,5.341090202331543,0,finan512.mtx,-3623161895910852936
1434,1813,1813,1,0.0006122780032455921,0.0006122809718362987,6.56651973258704e-05,11246,4.2588300704956055,4.2588300704956055,0.004674599971622229,1.6637200117111206,1.6640299558639526,1.6638699769973755,0.01996459998190403,1310,4.686739921569824,4.686739921569824,1,6,0,0,0,0,0.9982569813728333,0.9965149760246277,0,0,0.002585079986602068,1,1801,1763,1801,98.94539642333984,98.94539642333984,0,adder_dcop_26.mtx,-9186191423595146821
1435,1813,1813,1,0.0006122949998825788,0.0006122990162111819,6.576140003744513e-05,11246,4.258810043334961,4.258810043334961,0.0011085800360888243,1.6638100147247314,1.6638400554656982,1.6638200283050537,0.0012942400062456727,1310,4.630239963531494,4.630239963531494,1,6,0,0,0,0,0.9998199939727783,0.9996389746665955,0,0,0.00255391001701355,1,1801,1763,1801,98.94539642333984,98.94539642333984,0,adder_dcop_30.mtx,-9137467130101017651
1436,1813,1813,1,0.0006087599904276431,0.0006087630172260106,6.225809920579195e-05,11246,4.257989883422852,4.257989883422852,1.2876900434832805e-08,1.6445599794387817,1.6445599794387817,1.6445599794387817,2.4482600835540325e-08,1310,4.582560062408447,4.582560062408447,1,6,0,0,0,0,1.0,1.0,0,0,0.002527609933167696,1,1801,1763,1801,98.94539642333984,98.94539642333984,0,adder_dcop_68.mtx,-2333304961244630568
1437,1813,1813,1,0.0006087599904276431,0.0006087630172260106,6.225190008990467e-05,11246,4.257989883422852,4.257989883422852,0.0011338499607518315,1.6445599794387817,1.6445599794387817,1.6445599794387817,0.0010168800363317132,1310,4.584159851074219,4.584159851074219,1,6,0,0,0,0,0.9999129772186279,0.9998270273208618,0,0,0.0025284900330007076,1,1801,1763,1801,98.94539642333984,98.94539642333984,0,adder_dcop_54.mtx,-1971343785397805597
1438,1813,1813,1,0.0006122210179455578,0.0006122249760665,6.564630166394636e-05,11246,4.258749961853027,4.258749961853027,0.0019591099116951227,1.663540005683899,1.663830041885376,1.6636799573898315,0.0023169401101768017,1310,4.600299835205078,4.600299835205078,1,6,0,0,0,0,0.999845027923584,0.9996910095214844,0,0,0.002537399996072054,1,1801,1763,1801,98.94539642333984,98.94539642333984,0,adder_dcop_48.mtx,-7387464059783593998
1439,1813,1813,1,0.000612228992395103,0.000612233008723706,6.568410026375204e-05,11246,4.258790016174316,4.258790016174316,0.0017401400255039334,1.6634999513626099,1.663450002670288,1.6634700298309326,0.0019344399916008115,1310,4.630929946899414,4.630929946899414,1,6,0,0,0,0,0.9996340274810791,0.9992679953575134,0,0,0.002554289996623993,1,1801,1763,1801,98.94539642333984,98.94539642333984,0,adder_dcop_29.mtx,-8011094024278208329
1440,1813,1813,1,0.0006122940103523433,0.0006122980266809464,6.575309816980734e-05,11246,4.258810043334961,4.258810043334961,0.0014686000067740679,1.6638000011444092,1.6638200283050537,1.6638100147247314,0.004727149847894907,1310,4.639520168304443,4.639520168304443,1,6,0,0,0,0,0.9995449781417847,0.9990910291671753,0,0,0.0025590299628674984,1,1801,1763,1801,98.94539642333984,98.94539642333984,0,adder_dcop_28.mtx,-5213309284994097053
1441,1813,1813,1,0.0008450369932688773,0.000844908005092293,0.00031860399758443236,11246,4.317339897155762,4.317299842834473,0.01686839945614338,2.4395899772644043,2.463289976119995,2.4512200355529785,0.04784059897065163,1310,5.71097993850708,5.71097993850708,1,6,0,0,0,0,0.9910979866981506,0.9821959733963013,0,0,0.0031500200275331736,1,1801,1763,1801,309.6300048828125,309.6300048828125,0,adder_dcop_12.mtx,-8093426703648336840
